year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance,name
2013,1,16,636,525,1000,818,UA,479,N456UA,EWR,IAH,217,1400,United Air Lines Inc.
2013,1,16,638,625,942,916,B6,79,N566JB,JFK,MCO,142,944,JetBlue Airways
2013,1,16,639,635,1047,940,AA,711,N3AGAA,LGA,DFW,232,1389,American Airlines Inc.
2013,1,16,641,630,951,830,MQ,4599,N510MQ,LGA,MSP,172,1020,Envoy Air
2013,1,16,643,600,829,745,AA,301,N3ALAA,LGA,ORD,139,733,American Airlines Inc.
2013,1,16,643,645,811,808,B6,102,N623JB,JFK,BUF,61,301,JetBlue Airways
2013,1,16,644,630,931,845,EV,4471,N18102,EWR,CLT,102,529,ExpressJet Airlines Inc.
2013,1,16,648,655,945,927,B6,117,N526JB,JFK,MSY,188,1182,JetBlue Airways
2013,1,16,648,635,940,939,UA,1627,N17719,EWR,PBI,141,1023,United Air Lines Inc.
2013,1,16,648,608,835,755,UA,963,N457UA,EWR,CLE,77,404,United Air Lines Inc.
2013,1,16,649,655,1038,1030,DL,1415,N380DA,JFK,SLC,302,1990,Delta Air Lines Inc.
2013,1,16,649,530,1004,830,UA,1251,N27733,LGA,IAH,226,1416,United Air Lines Inc.
2013,1,16,650,639,1029,957,UA,251,N822UA,EWR,AUS,240,1504,United Air Lines Inc.
2013,1,16,651,600,914,730,WN,3223,N8306H,LGA,MDW,143,725,Southwest Airlines Co.
2013,1,16,655,625,858,744,EV,4533,N16981,EWR,BUF,62,282,ExpressJet Airlines Inc.
2013,1,16,655,700,1056,1019,DL,2003,N964DL,LGA,MIA,165,1096,Delta Air Lines Inc.
2013,1,16,656,700,946,957,B6,203,N715JB,JFK,LAS,324,2248,JetBlue Airways
2013,1,16,656,700,1023,1034,DL,763,N624AG,JFK,LAX,338,2475,Delta Air Lines Inc.
2013,1,16,657,634,1047,935,UA,772,N593UA,EWR,MIA,171,1085,United Air Lines Inc.
2013,1,16,658,630,848,810,AA,303,N3AMAA,LGA,ORD,132,733,American Airlines Inc.
2013,1,16,658,659,952,959,AA,1815,N5FGAA,JFK,MCO,137,944,American Airlines Inc.
2013,1,16,658,659,1023,938,DL,1547,N642DL,LGA,ATL,131,762,Delta Air Lines Inc.
2013,1,16,658,705,1114,940,MQ,4534,N736MQ,LGA,XNA,220,1147,Envoy Air
2013,1,16,659,700,1010,1027,B6,671,N775JB,JFK,LAX,343,2475,JetBlue Airways
2013,1,16,659,700,904,807,US,2163,N766US,LGA,DCA,62,214,US Airways Inc.
2013,1,16,659,635,1042,1004,UA,1692,N27213,EWR,SFO,354,2565,United Air Lines Inc.
2013,1,16,700,636,1014,945,UA,1701,N78524,EWR,FLL,158,1065,United Air Lines Inc.
2013,1,16,701,645,1042,952,UA,719,N844UA,EWR,DFW,242,1372,United Air Lines Inc.
2013,1,16,704,700,934,850,AA,305,N590AA,LGA,ORD,142,733,American Airlines Inc.
2013,1,16,704,705,1101,1002,B6,389,N784JB,LGA,MCO,147,950,JetBlue Airways
2013,1,16,705,633,920,813,EV,4424,N27962,EWR,RDU,82,416,ExpressJet Airlines Inc.
2013,1,16,705,705,1054,1035,VX,399,N837VA,JFK,LAX,354,2475,Virgin America
2013,1,16,705,710,916,850,MQ,3737,N5PBMQ,EWR,ORD,136,719,Envoy Air
2013,1,16,707,646,949,905,UA,1609,N38443,EWR,DEN,238,1605,United Air Lines Inc.
2013,1,16,707,705,1106,1015,WN,3483,N243WN,EWR,HOU,239,1411,Southwest Airlines Co.
2013,1,16,707,700,923,839,UA,287,N826UA,LGA,ORD,142,733,United Air Lines Inc.
2013,1,16,708,700,1056,1045,DL,1865,N722TW,JFK,SFO,362,2586,Delta Air Lines Inc.
2013,1,16,708,710,1207,1203,B6,715,N621JB,JFK,SJU,194,1598,JetBlue Airways
2013,1,16,708,635,1113,1021,UA,1420,N76526,EWR,PHX,311,2133,United Air Lines Inc.
2013,1,16,709,700,943,807,US,2116,N951UW,LGA,BOS,33,184,US Airways Inc.
2013,1,16,710,659,1027,954,UA,235,N839UA,EWR,MCO,144,937,United Air Lines Inc.
2013,1,16,711,700,1029,1015,AA,2279,N3CJAA,LGA,MIA,161,1096,American Airlines Inc.
2013,1,16,711,625,1032,934,UA,1605,N15710,LGA,IAH,241,1416,United Air Lines Inc.
2013,1,16,713,700,1008,920,EV,4172,N16918,EWR,SDF,127,642,ExpressJet Airlines Inc.
2013,1,16,713,715,1037,1045,AA,443,N628AA,JFK,MIA,159,1089,American Airlines Inc.
2013,1,16,715,715,1045,1035,AA,825,N3HMAA,JFK,FLL,162,1069,American Airlines Inc.
2013,1,16,715,720,1009,928,DL,831,N965DL,LGA,DTW,98,502,Delta Air Lines Inc.
2013,1,16,717,714,1039,1017,UA,1724,N37287,EWR,PBI,152,1023,United Air Lines Inc.
2013,1,16,717,715,1055,1040,UA,799,N508UA,JFK,SFO,369,2586,United Air Lines Inc.
2013,1,16,720,720,918,845,FL,850,N970AT,LGA,MKE,130,738,AirTran Airways Corporation
2013,1,16,723,725,1121,1035,AS,11,N589AS,EWR,SEA,361,2402,Alaska Airlines Inc.
2013,1,16,723,630,1037,905,WN,135,N213WN,LGA,DEN,258,1620,Southwest Airlines Co.
2013,1,16,724,729,853,850,B6,1305,N178JB,JFK,IAD,53,228,JetBlue Airways
2013,1,16,726,705,1028,933,EV,4583,N16183,EWR,MSY,209,1167,ExpressJet Airlines Inc.
2013,1,16,727,730,1053,1004,DL,807,N366NB,EWR,ATL,126,746,Delta Air Lines Inc.
2013,1,16,728,705,1028,1021,B6,981,N564JB,JFK,FLL,159,1069,JetBlue Airways
2013,1,16,728,700,859,836,UA,1162,N26215,EWR,ORD,129,719,United Air Lines Inc.
2013,1,16,730,730,1055,1100,AA,33,N327AA,JFK,LAX,342,2475,American Airlines Inc.
2013,1,16,730,735,1040,1047,B6,341,N644JB,JFK,SRQ,167,1041,JetBlue Airways
2013,1,16,730,705,1021,946,UA,693,N401UA,EWR,LAS,318,2227,United Air Lines Inc.
2013,1,16,734,730,1120,1115,VX,11,N844VA,JFK,SFO,366,2586,Virgin America
2013,1,16,734,705,1121,1018,UA,298,N580UA,EWR,LAX,353,2454,United Air Lines Inc.
2013,1,16,736,740,1119,1105,DL,1889,N718TW,JFK,SEA,360,2422,Delta Air Lines Inc.
2013,1,16,738,705,1103,1034,UA,1655,N14704,EWR,SNA,347,2434,United Air Lines Inc.
2013,1,16,740,730,1137,1040,AA,2083,N4XVAA,EWR,DFW,234,1372,American Airlines Inc.
2013,1,16,740,715,1107,1027,UA,1299,N73283,EWR,RSW,172,1068,United Air Lines Inc.
2013,1,16,743,750,937,940,9E,3611,N835AY,JFK,PIT,77,340,Endeavor Air Inc.
2013,1,16,743,645,1037,918,UA,721,N584UA,LGA,DEN,240,1620,United Air Lines Inc.
2013,1,16,745,740,1052,1045,UA,1179,N37274,EWR,TPA,154,997,United Air Lines Inc.
2013,1,16,748,745,1131,1125,AA,59,N352AA,JFK,SFO,364,2586,American Airlines Inc.
2013,1,16,748,745,931,922,UA,816,N488UA,EWR,ORD,135,719,United Air Lines Inc.
2013,1,16,750,755,1042,1012,9E,4023,N8533D,EWR,CVG,114,569,Endeavor Air Inc.
2013,1,16,750,745,937,930,AA,309,N4YAAA,LGA,ORD,136,733,American Airlines Inc.
2013,1,16,750,753,1027,1006,DL,2119,N336NB,LGA,MSP,168,1020,Delta Air Lines Inc.
2013,1,16,750,752,1055,1058,UA,336,N570UA,EWR,IAH,225,1400,United Air Lines Inc.
2013,1,16,754,800,938,917,US,2165,N715UW,LGA,DCA,70,214,US Airways Inc.
2013,1,16,755,745,1309,1234,UA,1481,N75858,EWR,SJU,197,1608,United Air Lines Inc.
2013,1,16,756,731,1153,1045,B6,1601,N645JB,LGA,RSW,172,1080,JetBlue Airways
2013,1,16,756,759,1040,1011,US,1733,N185UW,LGA,CLT,119,544,US Airways Inc.
2013,1,16,756,800,1107,1125,UA,397,N532UA,JFK,SFO,353,2586,United Air Lines Inc.
2013,1,16,757,755,1154,1110,AA,2267,N3HJAA,LGA,MIA,162,1096,American Airlines Inc.
2013,1,16,758,800,1112,1124,DL,2143,N376NW,JFK,MIA,170,1089,Delta Air Lines Inc.
2013,1,16,800,759,1224,1115,UA,1539,N23708,EWR,DFW,253,1372,United Air Lines Inc.
2013,1,16,801,805,1026,1029,9E,3538,N936XJ,JFK,MSP,169,1029,Endeavor Air Inc.
2013,1,16,801,800,1128,1122,DL,1271,N920DE,JFK,FLL,160,1069,Delta Air Lines Inc.
2013,1,16,803,810,1052,1044,FL,346,N717JL,LGA,ATL,134,762,AirTran Airways Corporation
2013,1,16,803,810,950,955,MQ,4406,N856MQ,JFK,RDU,86,427,Envoy Air
2013,1,16,805,810,1118,1116,DL,1959,N938DL,JFK,MCO,148,944,Delta Air Lines Inc.
2013,1,16,805,807,1006,1010,B6,219,N306JB,JFK,CLT,105,541,JetBlue Airways
2013,1,16,807,817,1157,1127,DL,1109,N317US,LGA,TPA,164,1010,Delta Air Lines Inc.
2013,1,16,808,730,1138,1040,AA,715,N545AA,LGA,DFW,241,1389,American Airlines Inc.
2013,1,16,808,812,1028,950,B6,1051,N239JB,JFK,PIT,80,340,JetBlue Airways
2013,1,16,808,757,922,910,B6,44,N559JB,JFK,SYR,47,209,JetBlue Airways
2013,1,16,809,815,1127,1131,DL,1167,N309DE,JFK,TPA,167,1005,Delta Air Lines Inc.
2013,1,16,811,810,955,925,AA,1838,N3EWAA,JFK,BOS,32,187,American Airlines Inc.
2013,1,16,811,820,1001,955,MQ,4655,N516MQ,LGA,BNA,138,764,Envoy Air
2013,1,16,812,820,952,958,9E,3317,N907XJ,JFK,BUF,60,301,Endeavor Air Inc.
2013,1,16,813,817,1109,1058,DL,914,N364NW,LGA,DEN,247,1620,Delta Air Lines Inc.
2013,1,16,815,810,1313,1315,AA,655,N5ETAA,JFK,STT,197,1623,American Airlines Inc.
2013,1,16,816,800,959,908,US,2118,N956UW,LGA,BOS,37,184,US Airways Inc.
2013,1,16,818,800,1228,1140,WN,1558,N756SA,EWR,PHX,323,2133,Southwest Airlines Co.
2013,1,16,819,759,924,916,EV,4392,N16976,EWR,SYR,43,195,ExpressJet Airlines Inc.
2013,1,16,819,820,927,939,9E,4051,N8855A,JFK,BWI,46,184,Endeavor Air Inc.
2013,1,16,820,805,1139,1113,B6,17,N639JB,JFK,FLL,156,1069,JetBlue Airways
2013,1,16,821,815,1111,1010,MQ,4490,N725MQ,LGA,CMH,95,479,Envoy Air
2013,1,16,823,825,1055,1026,US,487,N642AW,JFK,CLT,112,541,US Airways Inc.
2013,1,16,824,835,1100,1105,MQ,4610,N504MQ,LGA,ATL,130,762,Envoy Air
2013,1,16,825,829,935,955,EV,3259,N13913,EWR,PWM,46,284,ExpressJet Airlines Inc.
2013,1,16,825,815,1043,1015,US,675,N657AW,EWR,CLT,107,529,US Airways Inc.
2013,1,16,826,830,1037,1025,AA,1855,N4XLAA,LGA,STL,163,888,American Airlines Inc.
2013,1,16,826,825,1136,1137,B6,181,N625JB,JFK,SAN,340,2446,JetBlue Airways
2013,1,16,826,830,1143,1154,UA,112,N29129,JFK,LAX,332,2475,United Air Lines Inc.
2013,1,16,830,834,1041,1039,EV,4250,N16919,EWR,GRR,114,605,ExpressJet Airlines Inc.
2013,1,16,830,755,1049,930,WN,3935,N444WN,LGA,MDW,143,725,Southwest Airlines Co.
2013,1,16,831,759,1048,1010,EV,4498,N11184,EWR,MSP,164,1008,ExpressJet Airlines Inc.
2013,1,16,832,830,1144,1106,F9,835,N201FR,LGA,DEN,249,1620,Frontier Airlines Inc.
2013,1,16,832,830,1335,1335,DL,301,N672DL,JFK,SJU,195,1598,Delta Air Lines Inc.
2013,1,16,834,840,1208,1204,B6,553,N646JB,EWR,RSW,164,1068,JetBlue Airways
2013,1,16,835,810,1008,924,B6,1172,N193JB,EWR,BOS,34,200,JetBlue Airways
2013,1,16,835,825,959,945,MQ,4418,N836MQ,JFK,DCA,61,213,Envoy Air
2013,1,16,835,830,1152,1143,UA,561,N529UA,EWR,FLL,168,1065,United Air Lines Inc.
2013,1,16,835,835,1208,1215,UA,1480,N37252,EWR,SFO,367,2565,United Air Lines Inc.
2013,1,16,837,840,,1030,MQ,4521,N722MQ,LGA,RDU,,431,Envoy Air
2013,1,16,840,840,1048,1030,EV,4548,N16911,EWR,RDU,104,416,ExpressJet Airlines Inc.
2013,1,16,840,845,1053,1057,US,1429,N746UW,LGA,CLT,109,544,US Airways Inc.
2013,1,16,840,730,1145,1045,UA,1607,N73291,LGA,IAH,218,1416,United Air Lines Inc.
2013,1,16,841,845,1358,1350,AA,1357,N328AA,JFK,SJU,208,1598,American Airlines Inc.
2013,1,16,843,850,1033,1035,MQ,4558,N719MQ,LGA,CLE,82,419,Envoy Air
2013,1,16,844,845,953,1015,9E,3405,N600LR,JFK,DCA,55,213,Endeavor Air Inc.
2013,1,16,844,840,1213,1143,UA,1626,N17233,EWR,SAN,347,2425,United Air Lines Inc.
2013,1,16,845,827,1054,1031,EV,4652,N17560,EWR,MYR,98,550,ExpressJet Airlines Inc.
2013,1,16,848,843,1126,1115,EV,4107,N15555,EWR,JAX,134,820,ExpressJet Airlines Inc.
2013,1,16,851,855,1223,1217,B6,1061,N348JB,JFK,AUS,254,1521,JetBlue Airways
2013,1,16,851,900,1138,1135,DL,485,N303DQ,EWR,ATL,129,746,Delta Air Lines Inc.
2013,1,16,853,900,1221,1205,DL,1885,N324NB,LGA,MCO,149,950,Delta Air Lines Inc.
2013,1,16,853,900,1015,1022,US,2167,N765US,LGA,DCA,48,214,US Airways Inc.
2013,1,16,854,827,1212,1140,DL,2395,N312US,LGA,PBI,155,1035,Delta Air Lines Inc.
2013,1,16,854,905,1120,1115,MQ,4478,N846MQ,LGA,DTW,99,502,Envoy Air
2013,1,16,856,855,1124,1102,EV,4913,N691CA,EWR,DTW,93,488,ExpressJet Airlines Inc.
2013,1,16,857,850,1216,1113,EV,4125,N17169,EWR,XNA,214,1131,ExpressJet Airlines Inc.
2013,1,16,857,900,1208,1227,DL,120,N710TW,JFK,LAX,329,2475,Delta Air Lines Inc.
2013,1,16,858,900,1510,1530,HA,51,N384HA,JFK,HNL,640,4983,Hawaiian Airlines Inc.
2013,1,16,858,900,1010,1020,US,2120,N946UW,LGA,BOS,34,184,US Airways Inc.
2013,1,16,858,857,1215,1209,UA,714,N422UA,EWR,MIA,161,1085,United Air Lines Inc.
2013,1,16,859,908,1124,1120,EV,4638,N19554,EWR,CVG,118,569,ExpressJet Airlines Inc.
2013,1,16,859,905,1021,1029,B6,20,N179JB,JFK,ROC,56,264,JetBlue Airways
2013,1,16,902,830,1114,1015,AA,313,N4WVAA,LGA,ORD,139,733,American Airlines Inc.
2013,1,16,902,905,1010,1023,B6,56,N329JB,JFK,BTV,46,266,JetBlue Airways
2013,1,16,902,815,1207,1118,DL,1429,N373DA,JFK,LAS,320,2248,Delta Air Lines Inc.
2013,1,16,903,740,1117,927,EV,4099,N16546,EWR,STL,169,872,ExpressJet Airlines Inc.
2013,1,16,904,900,1211,1220,AA,647,N5CGAA,JFK,MIA,157,1089,American Airlines Inc.
2013,1,16,904,905,1250,1235,VX,407,N641VA,JFK,LAX,354,2475,Virgin America
2013,1,16,904,834,1224,1137,UA,1117,N73406,EWR,MCO,144,937,United Air Lines Inc.
2013,1,16,905,835,1252,1150,AA,717,N3GPAA,LGA,DFW,234,1389,American Airlines Inc.
2013,1,16,906,855,1110,1104,9E,3353,N930XJ,JFK,DTW,102,509,Endeavor Air Inc.
2013,1,16,908,759,1146,1025,UA,311,N506UA,LGA,DEN,239,1620,United Air Lines Inc.
2013,1,16,908,906,1221,1216,UA,634,N468UA,EWR,PBI,168,1023,United Air Lines Inc.
2013,1,16,909,828,1149,1105,B6,611,N247JB,JFK,JAX,132,828,JetBlue Airways
2013,1,16,910,822,1131,1019,EV,4691,N14902,EWR,DAY,106,533,ExpressJet Airlines Inc.
2013,1,16,910,830,1143,950,WN,369,N766SW,EWR,MDW,142,711,Southwest Airlines Co.
2013,1,16,912,859,1236,1145,DL,1747,N680DA,LGA,ATL,136,762,Delta Air Lines Inc.
2013,1,16,912,915,1127,1101,B6,1103,N328JB,JFK,RDU,87,427,JetBlue Airways
2013,1,16,914,920,1125,1125,MQ,4582,N6EAMQ,LGA,CLT,96,544,Envoy Air
2013,1,16,916,920,1306,1240,AA,1589,N202AA,EWR,DFW,237,1372,American Airlines Inc.
2013,1,16,916,921,1032,1029,B6,1004,N520JB,JFK,BOS,34,187,JetBlue Airways
2013,1,16,916,900,1302,1200,UA,430,N433UA,EWR,TPA,152,997,United Air Lines Inc.
2013,1,16,917,915,1238,1225,B6,25,N517JB,JFK,FLL,164,1069,JetBlue Airways
2013,1,16,917,904,1126,1053,UA,1207,N77258,EWR,CLE,75,404,United Air Lines Inc.
2013,1,16,918,840,1043,959,UA,1580,N34282,EWR,BOS,33,200,United Air Lines Inc.
2013,1,16,918,900,1237,1133,UA,1643,N48127,EWR,DEN,244,1605,United Air Lines Inc.
2013,1,16,919,830,1116,1013,EV,3815,N11119,EWR,GSO,86,445,ExpressJet Airlines Inc.
2013,1,16,922,930,1049,1103,9E,3661,N8696C,JFK,ROC,56,264,Endeavor Air Inc.
2013,1,16,922,928,1105,1051,B6,4,N630JB,JFK,BUF,59,301,JetBlue Airways
2013,1,16,922,905,1243,1226,DL,2379,N358NB,LGA,FLL,161,1076,Delta Air Lines Inc.
2013,1,16,922,920,1321,1233,UA,1657,N57864,EWR,LAX,339,2454,United Air Lines Inc.
2013,1,16,922,900,1243,1214,UA,238,N464UA,LGA,IAH,223,1416,United Air Lines Inc.
2013,1,16,923,900,1245,1220,AA,1,N323AA,JFK,LAX,346,2475,American Airlines Inc.
2013,1,16,923,857,1242,1204,UA,41,N16703,EWR,IAH,222,1400,United Air Lines Inc.
2013,1,16,924,925,1210,1150,WN,3494,N926WN,EWR,DEN,255,1605,Southwest Airlines Co.
2013,1,16,926,930,1254,1246,B6,375,N509JB,LGA,FLL,170,1076,JetBlue Airways
2013,1,16,930,845,1113,1006,EV,4112,N13949,EWR,RIC,65,277,ExpressJet Airlines Inc.
2013,1,16,930,935,1236,1235,VX,251,N846VA,JFK,LAS,334,2248,Virgin America
2013,1,16,930,908,1510,1409,UA,1519,N23721,EWR,STT,200,1634,United Air Lines Inc.
2013,1,16,932,858,1239,1118,EV,4364,N12126,EWR,MCI,197,1092,ExpressJet Airlines Inc.
2013,1,16,932,759,1300,1021,EV,4530,N12195,EWR,OMA,198,1134,ExpressJet Airlines Inc.
2013,1,16,934,805,1058,915,EV,4693,N14573,EWR,MHT,38,209,ExpressJet Airlines Inc.
2013,1,16,934,935,1231,1231,B6,41,N657JB,JFK,MCO,145,944,JetBlue Airways
2013,1,16,935,900,1118,1039,UA,544,N462UA,LGA,ORD,126,733,United Air Lines Inc.
2013,1,16,936,935,1308,1238,B6,361,N605JB,LGA,PBI,158,1035,JetBlue Airways
2013,1,16,937,759,1116,914,EV,4233,N15983,EWR,BTV,45,266,ExpressJet Airlines Inc.
2013,1,16,941,929,1108,1044,EV,4636,N26545,EWR,DCA,49,199,ExpressJet Airlines Inc.
2013,1,16,941,945,1144,1130,AA,319,N4XFAA,LGA,ORD,132,733,American Airlines Inc.
2013,1,16,943,945,1211,1135,WN,469,N757LV,LGA,BNA,148,764,Southwest Airlines Co.
2013,1,16,943,700,1141,815,UA,1142,N24211,EWR,BOS,33,200,United Air Lines Inc.
2013,1,16,944,955,1238,1220,MQ,4654,N524MQ,LGA,ATL,131,762,Envoy Air
2013,1,16,946,903,1311,1146,UA,565,N503UA,EWR,LAS,310,2227,United Air Lines Inc.
2013,1,16,950,819,1445,1307,B6,717,N508JB,JFK,SJU,199,1598,JetBlue Airways
2013,1,16,951,900,1255,1159,B6,59,N613JB,JFK,TPA,158,1005,JetBlue Airways
2013,1,16,952,1000,1131,1121,US,2169,N757UW,LGA,DCA,53,214,US Airways Inc.
2013,1,16,952,950,1148,1130,WN,1964,N449WN,LGA,MKE,135,738,Southwest Airlines Co.
2013,1,16,954,957,1219,1125,EV,4094,N14562,EWR,BNA,154,748,ExpressJet Airlines Inc.
2013,1,16,954,1000,1315,1305,B6,503,N552JB,EWR,FLL,155,1065,JetBlue Airways
2013,1,16,954,955,1319,1246,UA,1597,N24729,EWR,EGE,266,1726,United Air Lines Inc.
2013,1,16,954,959,1154,1129,MQ,4670,N537MQ,LGA,BNA,139,764,Envoy Air
2013,1,16,957,959,1300,1248,B6,197,N524JB,JFK,LAS,329,2248,JetBlue Airways
2013,1,16,957,958,1156,1137,UA,258,N824UA,LGA,ORD,139,733,United Air Lines Inc.
2013,1,16,959,810,1247,1007,EV,4537,N17159,EWR,MEM,175,946,ExpressJet Airlines Inc.
2013,1,16,959,959,1326,1333,US,196,N552UW,JFK,PHX,314,2153,US Airways Inc.
2013,1,16,1000,1000,1110,1108,US,2122,N959UW,LGA,BOS,31,184,US Airways Inc.
2013,1,16,1002,1005,1301,1303,DL,1529,N3745B,JFK,LAS,319,2248,Delta Air Lines Inc.
2013,1,16,1002,1010,1201,1140,MQ,3795,N517MQ,EWR,ORD,133,719,Envoy Air
2013,1,16,1002,900,1222,1048,UA,385,N816UA,EWR,ORD,134,719,United Air Lines Inc.
2013,1,16,1004,855,1235,1101,EV,4185,N17138,EWR,DTW,99,488,ExpressJet Airlines Inc.
2013,1,16,1004,929,1549,1427,B6,215,N591JB,EWR,SJU,203,1608,JetBlue Airways
2013,1,16,1005,1006,1134,1121,EV,5711,N820AS,JFK,IAD,57,228,ExpressJet Airlines Inc.
2013,1,16,1009,1015,1230,1216,US,1427,N716UW,JFK,CLT,109,541,US Airways Inc.
2013,1,16,1014,943,1317,1220,EV,4140,N13550,EWR,ATL,140,746,ExpressJet Airlines Inc.
2013,1,16,1015,1021,1348,1342,DL,1903,N908DE,LGA,SRQ,168,1047,Delta Air Lines Inc.
2013,1,16,1015,1020,1412,1330,AA,731,N3EJAA,LGA,DFW,234,1389,American Airlines Inc.
2013,1,16,1015,1015,1347,1340,US,75,N680AW,EWR,PHX,303,2133,US Airways Inc.
2013,1,16,1015,1015,1355,1330,UA,680,N528UA,LGA,IAH,231,1416,United Air Lines Inc.
2013,1,16,1016,1016,1312,1230,DL,2319,N966DL,LGA,MSP,164,1020,Delta Air Lines Inc.
2013,1,16,1016,1015,1259,1208,US,375,N662AW,EWR,CLT,99,529,US Airways Inc.
2013,1,16,1018,810,1252,1042,DL,269,N347NB,JFK,ATL,129,760,Delta Air Lines Inc.
2013,1,16,1019,1023,1308,1255,FL,347,N965AT,LGA,ATL,131,762,AirTran Airways Corporation
2013,1,16,1021,1025,1120,1131,B6,1026,N633JB,JFK,BOS,36,187,JetBlue Airways
2013,1,16,1023,1000,1309,1239,DL,1847,N663DN,LGA,ATL,132,762,Delta Air Lines Inc.
2013,1,16,1024,1030,1344,1340,AA,19,N329AA,JFK,LAX,348,2475,American Airlines Inc.
2013,1,16,1025,924,1315,1118,EV,4711,N11539,EWR,STL,169,872,ExpressJet Airlines Inc.
2013,1,16,1028,1030,1416,1415,VX,23,N842VA,JFK,SFO,377,2586,Virgin America
2013,1,16,1029,1032,1316,1240,EV,4689,N15910,EWR,CHS,108,628,ExpressJet Airlines Inc.
2013,1,16,1030,1031,1417,1403,B6,641,N796JB,JFK,SFO,374,2586,JetBlue Airways
2013,1,16,1031,1030,1330,1252,DL,2343,N361NB,EWR,ATL,127,746,Delta Air Lines Inc.
2013,1,16,1033,1030,1437,1355,AA,179,N395AA,JFK,SFO,384,2586,American Airlines Inc.
2013,1,16,1035,1039,1323,1330,B6,31,N656JB,JFK,MCO,141,944,JetBlue Airways
2013,1,16,1036,1015,1222,1131,EV,4663,N11565,EWR,IAD,55,212,ExpressJet Airlines Inc.
2013,1,16,1037,1000,1255,1209,US,1277,N748UW,LGA,CLT,105,544,US Airways Inc.
2013,1,16,1041,1045,1310,1252,DL,1573,N332NW,LGA,MEM,165,963,Delta Air Lines Inc.
2013,1,16,1044,1050,1256,1250,MQ,4589,N542MQ,LGA,DTW,100,502,Envoy Air
2013,1,16,1046,1050,1304,1227,EV,4662,N13908,EWR,RDU,86,416,ExpressJet Airlines Inc.
2013,1,16,1049,1050,1401,1405,B6,373,N652JB,LGA,FLL,162,1076,JetBlue Airways
2013,1,16,1052,1055,1412,1405,AA,739,N3GAAA,LGA,DFW,225,1389,American Airlines Inc.
2013,1,16,1054,1100,1233,1223,EV,4240,N11547,EWR,BUF,53,282,ExpressJet Airlines Inc.
2013,1,16,1054,1100,1430,1425,UA,642,N518UA,JFK,SFO,369,2586,United Air Lines Inc.
2013,1,16,1055,1000,1415,1254,UA,1623,N78509,EWR,MCO,151,937,United Air Lines Inc.
2013,1,16,1057,1030,1302,1215,MQ,4471,N734MQ,LGA,RDU,89,431,Envoy Air
2013,1,16,1058,950,1204,1104,B6,600,N249JB,JFK,PWM,40,273,JetBlue Airways
2013,1,16,1058,1100,1215,1215,MQ,3792,N3AEMQ,JFK,DCA,56,213,Envoy Air
2013,1,16,1100,1100,1424,1420,DL,1275,N3769L,JFK,SLC,301,1990,Delta Air Lines Inc.
2013,1,16,1103,1110,1211,1221,B6,24,N334JB,JFK,BTV,46,266,JetBlue Airways
2013,1,16,1106,1105,1251,1245,WN,542,N288WN,LGA,MDW,136,725,Southwest Airlines Co.
2013,1,16,1106,1100,1324,1300,WN,1873,N751SW,LGA,STL,163,888,Southwest Airlines Co.
2013,1,16,1109,1114,1310,1315,DL,1031,N344NB,LGA,DTW,92,502,Delta Air Lines Inc.
2013,1,16,1113,1115,1259,1257,EV,5273,N611QX,LGA,PIT,70,335,ExpressJet Airlines Inc.
2013,1,16,1115,1000,1445,1310,UA,720,N491UA,EWR,FLL,179,1065,United Air Lines Inc.
2013,1,16,1116,1100,1411,1338,DL,1647,N692DL,LGA,ATL,131,762,Delta Air Lines Inc.
2013,1,16,1117,1120,1403,1336,EV,4279,N24103,EWR,MCI,194,1092,ExpressJet Airlines Inc.
2013,1,16,1117,1100,1501,1424,DL,2044,N934DL,LGA,MIA,168,1096,Delta Air Lines Inc.
2013,1,16,1119,1006,1405,1219,EV,4445,N16981,EWR,IND,131,645,ExpressJet Airlines Inc.
2013,1,16,1120,1115,1454,1425,AA,2099,N3BUAA,LGA,MIA,165,1096,American Airlines Inc.
2013,1,16,1121,920,1501,1245,AA,721,N475AA,LGA,DFW,247,1389,American Airlines Inc.
2013,1,16,1121,1130,1438,1422,UA,1690,N13138,EWR,MCO,148,937,United Air Lines Inc.
2013,1,16,1121,1100,1429,1350,UA,1525,N38446,EWR,LAS,327,2227,United Air Lines Inc.
2013,1,16,1122,1042,1311,1206,EV,4694,N27962,EWR,MKE,138,725,ExpressJet Airlines Inc.
2013,1,16,1124,1130,1426,1445,UA,703,N517UA,JFK,LAX,339,2475,United Air Lines Inc.
2013,1,16,1125,1125,1607,1620,DL,315,N3771K,JFK,SJU,196,1598,Delta Air Lines Inc.
2013,1,16,1125,1052,1442,1414,UA,595,N472UA,EWR,RSW,173,1068,United Air Lines Inc.
2013,1,16,1126,1125,1312,1305,AA,327,N3DAAA,LGA,ORD,128,733,American Airlines Inc.
2013,1,16,1126,1116,1428,1414,UA,1143,N76516,EWR,PBI,155,1023,United Air Lines Inc.
2013,1,16,1127,1130,1416,1430,DL,695,N948DL,JFK,MCO,146,944,Delta Air Lines Inc.
2013,1,16,1127,1130,1352,1334,US,1625,N543UW,LGA,CLT,110,544,US Airways Inc.
2013,1,16,1128,1130,1342,1315,WN,145,N390SW,EWR,STL,167,872,Southwest Airlines Co.
